ID Occupation Group 0,Occupation Group 0,ID Occupation Group 1,Occupation Group 1,ID Occupation Group 2,Occupation Group 2,ID Occupation Group 3,Occupation Group 3,ID Occupation,Occupation,ID Year,Year,ID State,State,Workforce by Occupation and Gender,Workforce by Occupation and Gender Moe,Geography,ID Geography,Slug Geography
3,"Natural Resources, Construction, & Maintenance Occupations",13,"Installation, Maintenance, & Repair Occupations",20,"Installation, Maintenance, & Repair Occupations",23,"Installation, Maintenance, & Repair Occupations",96,"Other Installation, Maintenance, & Repair Occupations Including Electrical & Electronic Equipment Mechanics, Installers, & Repairers",2014,"2014","04000US48","Texas",5393,1412.0329316273046,"Austin, TX","16000US4805000","austin-tx"
0,"Management, Business, Science, & Arts Occupations",2,"Education, Legal, Community Service, Arts, & Media Occupations",7,"Education, Training, & Library Occupations",9,"Education, Training, & Library Occupations",32,"Librarians, Curators, & Archivists",2014,"2014","04000US48","Texas",581,372.51845591862957,"Austin, TX","16000US4805000","austin-tx"
0,"Management, Business, Science, & Arts Occupations",2,"Education, Legal, Community Service, Arts, & Media Occupations",7,"Education, Training, & Library Occupations",9,"Education, Training, & Library Occupations",27,"Postsecondary Teachers",2014,"2014","04000US48","Texas",12060,1890.7527601460747,"Austin, TX","16000US4805000","austin-tx"
4,"Production, Transportation, & Material Moving Occupations",14,"Production Occupations",21,"Production Occupations",24,"Production Occupations",97,"First-Line Supervisors of Production & Operating Workers",2014,"2014","04000US48","Texas",1946,826.5204171706831,"Austin, TX","16000US4805000","austin-tx"
0,"Management, Business, Science, & Arts Occupations",2,"Education, Legal, Community Service, Arts, & Media Occupations",6,"Legal Occupations",8,"Legal Occupations",26,"Legal Support Workers",2014,"2014","04000US48","Texas",2068,678.1695953078404,"Austin, TX","16000US4805000","austin-tx"
4,"Production, Transportation, & Material Moving Occupations",14,"Production Occupations",21,"Production Occupations",24,"Production Occupations",98,"Assemblers & Fabricators",2014,"2014","04000US48","Texas",1591,707.3118124278711,"Austin, TX","16000US4805000","austin-tx"
0,"Management, Business, Science, & Arts Occupations",2,"Education, Legal, Community Service, Arts, & Media Occupations",6,"Legal Occupations",8,"Legal Occupations",25,"Judges, Magistrates, & Other Judicial Workers",2014,"2014","04000US48","Texas",147,172.072659071684,"Austin, TX","16000US4805000","austin-tx"
0,"Management, Business, Science, & Arts Occupations",2,"Education, Legal, Community Service, Arts, & Media Occupations",6,"Legal Occupations",8,"Legal Occupations",24,"Lawyers & Judicial Law Clerks",2014,"2014","04000US48","Texas",7665,1318.8305425641308,"Austin, TX","16000US4805000","austin-tx"
4,"Production, Transportation, & Material Moving Occupations",14,"Production Occupations",21,"Production Occupations",24,"Production Occupations",99,"Food Processing Workers",2014,"2014","04000US48","Texas",2432,1235.801359442528,"Austin, TX","16000US4805000","austin-tx"
0,"Management, Business, Science, & Arts Occupations",2,"Education, Legal, Community Service, Arts, & Media Occupations",5,"Community & Social Service Occupations",7,"Community & Social Service Occupations",23,"Religious Workers",2014,"2014","04000US48","Texas",1641,655.433444370975,"Austin, TX","16000US4805000","austin-tx"
4,"Production, Transportation, & Material Moving Occupations",14,"Production Occupations",21,"Production Occupations",24,"Production Occupations",100,"Metal Workers & Plastic Workers",2014,"2014","04000US48","Texas",1857,1134.3249093623924,"Austin, TX","16000US4805000","austin-tx"
0,"Management, Business, Science, & Arts Occupations",2,"Education, Legal, Community Service, Arts, & Media Occupations",5,"Community & Social Service Occupations",7,"Community & Social Service Occupations",22,"Counselors, Social Workers, & Other Community & Social Service Specialists",2014,"2014","04000US48","Texas",6514,1318.3599660183859,"Austin, TX","16000US4805000","austin-tx"
0,"Management, Business, Science, & Arts Occupations",1,"Computer, Engineering, & Science Occupations",4,"Life, Physical, & Social Science Occupations",6,"Life, Physical, & Social Science Occupations",21,"Life, Physical, & Social Science Technicians",2014,"2014","04000US48","Texas",1329,612.9543212997196,"Austin, TX","16000US4805000","austin-tx"
